week_from,week_until,calendar_week,bfsNumber,residence,vacc_status,nCumul
2021-11-08,2021-11-14,45,112,Bezirk Zurich,atLeastOneDose,302661
2021-11-08,2021-11-14,45,112,Bezirk Zurich,completedBasicImmu,296776
2021-11-08,2021-11-14,45,112,Bezirk Zurich,booster,4123
2021-11-08,2021-11-14,45,NA,andere Kantone,atLeastOneDose,8922
2021-11-08,2021-11-14,45,NA,andere Kantone,completedBasicImmu,8673
2021-11-08,2021-11-14,45,NA,andere Kantone,booster,103
2021-11-08,2021-11-14,45,NA,Nachbarkantone,atLeastOneDose,31897
2021-11-08,2021-11-14,45,NA,Nachbarkantone,completedBasicImmu,30939
2021-11-08,2021-11-14,45,NA,Nachbarkantone,booster,339
2021-11-08,2021-11-14,45,NA,unbekannt,atLeastOneDose,5852
2021-11-08,2021-11-14,45,NA,unbekannt,completedBasicImmu,5647
2021-11-08,2021-11-14,45,NA,unbekannt,booster,111
2021-11-08,2021-11-14,45,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,3350
2021-11-08,2021-11-14,45,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,24373
2021-11-08,2021-11-14,45,NA,ZH aber ausserkantonal geimpft,booster,250
2021-11-15,2021-11-21,46,101,Bezirk Affoltern,atLeastOneDose,35575
2021-11-15,2021-11-21,46,101,Bezirk Affoltern,completedBasicImmu,34527
2021-11-15,2021-11-21,46,101,Bezirk Affoltern,booster,2134
2021-11-15,2021-11-21,46,102,Bezirk Andelfingen,atLeastOneDose,19057
2021-11-15,2021-11-21,46,102,Bezirk Andelfingen,completedBasicImmu,18607
2021-11-15,2021-11-21,46,102,Bezirk Andelfingen,booster,765
2021-11-15,2021-11-21,46,103,Bezirk Bulach,atLeastOneDose,102186
2021-11-15,2021-11-21,46,103,Bezirk Bulach,completedBasicImmu,99754
2021-11-15,2021-11-21,46,103,Bezirk Bulach,booster,3817
2021-11-15,2021-11-21,46,104,Bezirk Dielsdorf,atLeastOneDose,58215
2021-11-15,2021-11-21,46,104,Bezirk Dielsdorf,completedBasicImmu,56817
2021-11-15,2021-11-21,46,104,Bezirk Dielsdorf,booster,1556
2021-11-15,2021-11-21,46,105,Bezirk Hinwil,atLeastOneDose,59201
2021-11-15,2021-11-21,46,105,Bezirk Hinwil,completedBasicImmu,57479
2021-11-15,2021-11-21,46,105,Bezirk Hinwil,booster,2731
2021-11-15,2021-11-21,46,106,Bezirk Horgen,atLeastOneDose,83811
2021-11-15,2021-11-21,46,106,Bezirk Horgen,completedBasicImmu,82069
2021-11-15,2021-11-21,46,106,Bezirk Horgen,booster,3891
2021-11-15,2021-11-21,46,107,Bezirk Meilen,atLeastOneDose,74755
2021-11-15,2021-11-21,46,107,Bezirk Meilen,completedBasicImmu,73656
2021-11-15,2021-11-21,46,107,Bezirk Meilen,booster,4650
2021-11-15,2021-11-21,46,108,Bezirk Pfaffikon,atLeastOneDose,38328
2021-11-15,2021-11-21,46,108,Bezirk Pfaffikon,completedBasicImmu,37436
2021-11-15,2021-11-21,46,108,Bezirk Pfaffikon,booster,2080
2021-11-15,2021-11-21,46,109,Bezirk Uster,atLeastOneDose,90014
2021-11-15,2021-11-21,46,109,Bezirk Uster,completedBasicImmu,87738
2021-11-15,2021-11-21,46,109,Bezirk Uster,booster,4906
2021-11-15,2021-11-21,46,110,Bezirk Winterthur,atLeastOneDose,114630
2021-11-15,2021-11-21,46,110,Bezirk Winterthur,completedBasicImmu,111635
2021-11-15,2021-11-21,46,110,Bezirk Winterthur,booster,5066
2021-11-15,2021-11-21,46,111,Bezirk Dietikon,atLeastOneDose,60103
2021-11-15,2021-11-21,46,111,Bezirk Dietikon,completedBasicImmu,58631
2021-11-15,2021-11-21,46,111,Bezirk Dietikon,booster,2625
2021-11-15,2021-11-21,46,112,Bezirk Zurich,atLeastOneDose,303711
2021-11-15,2021-11-21,46,112,Bezirk Zurich,completedBasicImmu,298197
2021-11-15,2021-11-21,46,112,Bezirk Zurich,booster,12686
2021-11-15,2021-11-21,46,NA,andere Kantone,atLeastOneDose,8983
2021-11-15,2021-11-21,46,NA,andere Kantone,completedBasicImmu,8728
2021-11-15,2021-11-21,46,NA,andere Kantone,booster,232
2021-11-15,2021-11-21,46,NA,Nachbarkantone,atLeastOneDose,32064
2021-11-15,2021-11-21,46,NA,Nachbarkantone,completedBasicImmu,31120
2021-11-15,2021-11-21,46,NA,Nachbarkantone,booster,899
2021-11-15,2021-11-21,46,NA,unbekannt,atLeastOneDose,5882
2021-11-15,2021-11-21,46,NA,unbekannt,completedBasicImmu,5691
2021-11-15,2021-11-21,46,NA,unbekannt,booster,204
2021-11-15,2021-11-21,46,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,3446
2021-11-15,2021-11-21,46,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,24648
2021-11-15,2021-11-21,46,NA,ZH aber ausserkantonal geimpft,booster,1033
2021-11-22,2021-11-28,47,101,Bezirk Affoltern,atLeastOneDose,35692
2021-11-22,2021-11-28,47,101,Bezirk Affoltern,completedBasicImmu,34677
2021-11-22,2021-11-28,47,101,Bezirk Affoltern,booster,4308
2021-11-22,2021-11-28,47,102,Bezirk Andelfingen,atLeastOneDose,19111
2021-11-22,2021-11-28,47,102,Bezirk Andelfingen,completedBasicImmu,18691
2021-11-22,2021-11-28,47,102,Bezirk Andelfingen,booster,2025
2021-11-22,2021-11-28,47,103,Bezirk Bulach,atLeastOneDose,102571
2021-11-22,2021-11-28,47,103,Bezirk Bulach,completedBasicImmu,100363
2021-11-22,2021-11-28,47,103,Bezirk Bulach,booster,8537
2021-11-22,2021-11-28,47,104,Bezirk Dielsdorf,atLeastOneDose,58438
2021-11-22,2021-11-28,47,104,Bezirk Dielsdorf,completedBasicImmu,57106
2021-11-22,2021-11-28,47,104,Bezirk Dielsdorf,booster,3663
2021-11-22,2021-11-28,47,105,Bezirk Hinwil,atLeastOneDose,59442
2021-11-22,2021-11-28,47,105,Bezirk Hinwil,completedBasicImmu,57826
2021-11-22,2021-11-28,47,105,Bezirk Hinwil,booster,5908
2021-11-22,2021-11-28,47,106,Bezirk Horgen,atLeastOneDose,84053
2021-11-22,2021-11-28,47,106,Bezirk Horgen,completedBasicImmu,82416
2021-11-22,2021-11-28,47,106,Bezirk Horgen,booster,8264
2021-11-22,2021-11-28,47,107,Bezirk Meilen,atLeastOneDose,74955
2021-11-22,2021-11-28,47,107,Bezirk Meilen,completedBasicImmu,73972
2021-11-22,2021-11-28,47,107,Bezirk Meilen,booster,9352
2021-11-22,2021-11-28,47,108,Bezirk Pfaffikon,atLeastOneDose,38492
2021-11-22,2021-11-28,47,108,Bezirk Pfaffikon,completedBasicImmu,37668
2021-11-22,2021-11-28,47,108,Bezirk Pfaffikon,booster,4011
2021-11-22,2021-11-28,47,109,Bezirk Uster,atLeastOneDose,90342
2021-11-22,2021-11-28,47,109,Bezirk Uster,completedBasicImmu,88175
2021-11-22,2021-11-28,47,109,Bezirk Uster,booster,9043
2021-11-22,2021-11-28,47,110,Bezirk Winterthur,atLeastOneDose,115093
2021-11-22,2021-11-28,47,110,Bezirk Winterthur,completedBasicImmu,112323
2021-11-22,2021-11-28,47,110,Bezirk Winterthur,booster,12240
2021-11-22,2021-11-28,47,111,Bezirk Dietikon,atLeastOneDose,60311
2021-11-22,2021-11-28,47,111,Bezirk Dietikon,completedBasicImmu,58940
2021-11-22,2021-11-28,47,111,Bezirk Dietikon,booster,5251
2021-11-22,2021-11-28,47,112,Bezirk Zurich,atLeastOneDose,304643
2021-11-22,2021-11-28,47,112,Bezirk Zurich,completedBasicImmu,299472
2021-11-22,2021-11-28,47,112,Bezirk Zurich,booster,24986
2021-11-22,2021-11-28,47,NA,andere Kantone,atLeastOneDose,9031
2021-11-22,2021-11-28,47,NA,andere Kantone,completedBasicImmu,8771
2021-11-22,2021-11-28,47,NA,andere Kantone,booster,476
2021-11-22,2021-11-28,47,NA,Nachbarkantone,atLeastOneDose,32285
2021-11-22,2021-11-28,47,NA,Nachbarkantone,completedBasicImmu,31299
2021-11-22,2021-11-28,47,NA,Nachbarkantone,booster,1953
2021-11-22,2021-11-28,47,NA,unbekannt,atLeastOneDose,5925
2021-11-22,2021-11-28,47,NA,unbekannt,completedBasicImmu,5725
2021-11-22,2021-11-28,47,NA,unbekannt,booster,420
2021-11-22,2021-11-28,47,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,3533
2021-11-22,2021-11-28,47,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,24897
2021-11-22,2021-11-28,47,NA,ZH aber ausserkantonal geimpft,booster,2226
2021-11-29,2021-12-05,48,101,Bezirk Affoltern,atLeastOneDose,35827
2021-11-29,2021-12-05,48,101,Bezirk Affoltern,completedBasicImmu,34839
2021-11-29,2021-12-05,48,101,Bezirk Affoltern,booster,6541
2021-11-29,2021-12-05,48,102,Bezirk Andelfingen,atLeastOneDose,19184
2021-11-29,2021-12-05,48,102,Bezirk Andelfingen,completedBasicImmu,18796
2021-11-29,2021-12-05,48,102,Bezirk Andelfingen,booster,3546
2021-11-29,2021-12-05,48,103,Bezirk Bulach,atLeastOneDose,103021
2021-11-29,2021-12-05,48,103,Bezirk Bulach,completedBasicImmu,101003
2021-11-29,2021-12-05,48,103,Bezirk Bulach,booster,14281
2021-11-29,2021-12-05,48,104,Bezirk Dielsdorf,atLeastOneDose,58671
2021-11-29,2021-12-05,48,104,Bezirk Dielsdorf,completedBasicImmu,57366
2021-11-29,2021-12-05,48,104,Bezirk Dielsdorf,booster,6618
2021-11-29,2021-12-05,48,105,Bezirk Hinwil,atLeastOneDose,59744
2021-11-29,2021-12-05,48,105,Bezirk Hinwil,completedBasicImmu,58103
2021-11-29,2021-12-05,48,105,Bezirk Hinwil,booster,9247
2021-11-29,2021-12-05,48,106,Bezirk Horgen,atLeastOneDose,84309
2021-11-29,2021-12-05,48,106,Bezirk Horgen,completedBasicImmu,82788
2021-11-29,2021-12-05,48,106,Bezirk Horgen,booster,13448
2021-11-29,2021-12-05,48,107,Bezirk Meilen,atLeastOneDose,75150
2021-11-29,2021-12-05,48,107,Bezirk Meilen,completedBasicImmu,74245
2021-11-29,2021-12-05,48,107,Bezirk Meilen,booster,15220
2021-11-29,2021-12-05,48,108,Bezirk Pfaffikon,atLeastOneDose,38712
2021-11-29,2021-12-05,48,108,Bezirk Pfaffikon,completedBasicImmu,37864
2021-11-29,2021-12-05,48,108,Bezirk Pfaffikon,booster,6721
2021-11-29,2021-12-05,48,109,Bezirk Uster,atLeastOneDose,90773
2021-11-29,2021-12-05,48,109,Bezirk Uster,completedBasicImmu,88612
2021-11-29,2021-12-05,48,109,Bezirk Uster,booster,14693
2021-11-29,2021-12-05,48,110,Bezirk Winterthur,atLeastOneDose,115648
2021-11-29,2021-12-05,48,110,Bezirk Winterthur,completedBasicImmu,112981
2021-11-29,2021-12-05,48,110,Bezirk Winterthur,booster,20567
2021-11-29,2021-12-05,48,111,Bezirk Dietikon,atLeastOneDose,60529
2021-11-29,2021-12-05,48,111,Bezirk Dietikon,completedBasicImmu,59234
2021-11-29,2021-12-05,48,111,Bezirk Dietikon,booster,8526
2021-11-29,2021-12-05,48,112,Bezirk Zurich,atLeastOneDose,305592
2021-11-29,2021-12-05,48,112,Bezirk Zurich,completedBasicImmu,300821
2021-11-29,2021-12-05,48,112,Bezirk Zurich,booster,41373
2021-11-29,2021-12-05,48,NA,andere Kantone,atLeastOneDose,9076
2021-11-29,2021-12-05,48,NA,andere Kantone,completedBasicImmu,8837
2021-11-29,2021-12-05,48,NA,andere Kantone,booster,896
2021-11-29,2021-12-05,48,NA,Nachbarkantone,atLeastOneDose,32473
2021-11-29,2021-12-05,48,NA,Nachbarkantone,completedBasicImmu,31512
2021-11-29,2021-12-05,48,NA,Nachbarkantone,booster,3900
2021-11-29,2021-12-05,48,NA,unbekannt,atLeastOneDose,5962
2021-11-29,2021-12-05,48,NA,unbekannt,completedBasicImmu,5771
2021-11-29,2021-12-05,48,NA,unbekannt,booster,822
2021-11-29,2021-12-05,48,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,3616
2021-11-29,2021-12-05,48,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,25169
2021-11-29,2021-12-05,48,NA,ZH aber ausserkantonal geimpft,booster,3770
2021-12-06,2021-12-12,49,101,Bezirk Affoltern,atLeastOneDose,36000
2021-12-06,2021-12-12,49,101,Bezirk Affoltern,completedBasicImmu,35058
2021-12-06,2021-12-12,49,101,Bezirk Affoltern,booster,9348
2021-12-06,2021-12-12,49,102,Bezirk Andelfingen,atLeastOneDose,19282
2021-12-06,2021-12-12,49,102,Bezirk Andelfingen,completedBasicImmu,18949
2021-12-06,2021-12-12,49,102,Bezirk Andelfingen,booster,5195
2021-12-06,2021-12-12,49,103,Bezirk Bulach,atLeastOneDose,103579
2021-12-06,2021-12-12,49,103,Bezirk Bulach,completedBasicImmu,101597
2021-12-06,2021-12-12,49,103,Bezirk Bulach,booster,23308
2021-12-06,2021-12-12,49,104,Bezirk Dielsdorf,atLeastOneDose,59006
2021-12-06,2021-12-12,49,104,Bezirk Dielsdorf,completedBasicImmu,57767
2021-12-06,2021-12-12,49,104,Bezirk Dielsdorf,booster,11711
2021-12-06,2021-12-12,49,105,Bezirk Hinwil,atLeastOneDose,60134
2021-12-06,2021-12-12,49,105,Bezirk Hinwil,completedBasicImmu,58471
2021-12-06,2021-12-12,49,105,Bezirk Hinwil,booster,13622
2021-12-06,2021-12-12,49,106,Bezirk Horgen,atLeastOneDose,84616
2021-12-06,2021-12-12,49,106,Bezirk Horgen,completedBasicImmu,83124
2021-12-06,2021-12-12,49,106,Bezirk Horgen,booster,20054
2021-12-06,2021-12-12,49,107,Bezirk Meilen,atLeastOneDose,75397
2021-12-06,2021-12-12,49,107,Bezirk Meilen,completedBasicImmu,74552
2021-12-06,2021-12-12,49,107,Bezirk Meilen,booster,21930
2021-12-06,2021-12-12,49,108,Bezirk Pfaffikon,atLeastOneDose,38960
2021-12-06,2021-12-12,49,108,Bezirk Pfaffikon,completedBasicImmu,38101
2021-12-06,2021-12-12,49,108,Bezirk Pfaffikon,booster,9641
2021-12-06,2021-12-12,49,109,Bezirk Uster,atLeastOneDose,91287
2021-12-06,2021-12-12,49,109,Bezirk Uster,completedBasicImmu,89115
2021-12-06,2021-12-12,49,109,Bezirk Uster,booster,21660
2021-12-06,2021-12-12,49,110,Bezirk Winterthur,atLeastOneDose,116342
2021-12-06,2021-12-12,49,110,Bezirk Winterthur,completedBasicImmu,113850
2021-12-06,2021-12-12,49,110,Bezirk Winterthur,booster,29539
2021-12-06,2021-12-12,49,111,Bezirk Dietikon,atLeastOneDose,60819
2021-12-06,2021-12-12,49,111,Bezirk Dietikon,completedBasicImmu,59551
2021-12-06,2021-12-12,49,111,Bezirk Dietikon,booster,12458
2021-12-06,2021-12-12,49,112,Bezirk Zurich,atLeastOneDose,306770
2021-12-06,2021-12-12,49,112,Bezirk Zurich,completedBasicImmu,302232
2021-12-06,2021-12-12,49,112,Bezirk Zurich,booster,63743
2021-12-06,2021-12-12,49,NA,andere Kantone,atLeastOneDose,9128
2021-12-06,2021-12-12,49,NA,andere Kantone,completedBasicImmu,8899
2021-12-06,2021-12-12,49,NA,andere Kantone,booster,1432
2021-12-06,2021-12-12,49,NA,Nachbarkantone,atLeastOneDose,32732
2021-12-06,2021-12-12,49,NA,Nachbarkantone,completedBasicImmu,31743
2021-12-06,2021-12-12,49,NA,Nachbarkantone,booster,6361
2021-12-06,2021-12-12,49,NA,unbekannt,atLeastOneDose,6004
2021-12-06,2021-12-12,49,NA,unbekannt,completedBasicImmu,5826
2021-12-06,2021-12-12,49,NA,unbekannt,booster,1220
2021-12-06,2021-12-12,49,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,3743
2021-12-06,2021-12-12,49,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,25467
2021-12-06,2021-12-12,49,NA,ZH aber ausserkantonal geimpft,booster,5564
2021-12-13,2021-12-19,50,101,Bezirk Affoltern,atLeastOneDose,36144
2021-12-13,2021-12-19,50,101,Bezirk Affoltern,completedBasicImmu,35248
2021-12-13,2021-12-19,50,101,Bezirk Affoltern,booster,12375
2021-12-13,2021-12-19,50,102,Bezirk Andelfingen,atLeastOneDose,19330
2021-12-13,2021-12-19,50,102,Bezirk Andelfingen,completedBasicImmu,19003
2021-12-13,2021-12-19,50,102,Bezirk Andelfingen,booster,6294
2021-12-13,2021-12-19,50,103,Bezirk Bulach,atLeastOneDose,104122
2021-12-13,2021-12-19,50,103,Bezirk Bulach,completedBasicImmu,102121
2021-12-13,2021-12-19,50,103,Bezirk Bulach,booster,31481
2021-12-13,2021-12-19,50,104,Bezirk Dielsdorf,atLeastOneDose,59317
2021-12-13,2021-12-19,50,104,Bezirk Dielsdorf,completedBasicImmu,58041
2021-12-13,2021-12-19,50,104,Bezirk Dielsdorf,booster,16834
2021-12-13,2021-12-19,50,105,Bezirk Hinwil,atLeastOneDose,60524
2021-12-13,2021-12-19,50,105,Bezirk Hinwil,completedBasicImmu,58880
2021-12-13,2021-12-19,50,105,Bezirk Hinwil,booster,17913
2021-12-13,2021-12-19,50,106,Bezirk Horgen,atLeastOneDose,84957
2021-12-13,2021-12-19,50,106,Bezirk Horgen,completedBasicImmu,83557
2021-12-13,2021-12-19,50,106,Bezirk Horgen,booster,27296
2021-12-13,2021-12-19,50,107,Bezirk Meilen,atLeastOneDose,75655
2021-12-13,2021-12-19,50,107,Bezirk Meilen,completedBasicImmu,74846
2021-12-13,2021-12-19,50,107,Bezirk Meilen,booster,28658
2021-12-13,2021-12-19,50,108,Bezirk Pfaffikon,atLeastOneDose,39178
2021-12-13,2021-12-19,50,108,Bezirk Pfaffikon,completedBasicImmu,38315
2021-12-13,2021-12-19,50,108,Bezirk Pfaffikon,booster,12356
2021-12-13,2021-12-19,50,109,Bezirk Uster,atLeastOneDose,91746
2021-12-13,2021-12-19,50,109,Bezirk Uster,completedBasicImmu,89625
2021-12-13,2021-12-19,50,109,Bezirk Uster,booster,28848
2021-12-13,2021-12-19,50,110,Bezirk Winterthur,atLeastOneDose,116782
2021-12-13,2021-12-19,50,110,Bezirk Winterthur,completedBasicImmu,114310
2021-12-13,2021-12-19,50,110,Bezirk Winterthur,booster,35272
2021-12-13,2021-12-19,50,111,Bezirk Dietikon,atLeastOneDose,61067
2021-12-13,2021-12-19,50,111,Bezirk Dietikon,completedBasicImmu,59836
2021-12-13,2021-12-19,50,111,Bezirk Dietikon,booster,16402
2021-12-13,2021-12-19,50,112,Bezirk Zurich,atLeastOneDose,307940
2021-12-13,2021-12-19,50,112,Bezirk Zurich,completedBasicImmu,303637
2021-12-13,2021-12-19,50,112,Bezirk Zurich,booster,87640
2021-12-13,2021-12-19,50,NA,andere Kantone,atLeastOneDose,9220
2021-12-13,2021-12-19,50,NA,andere Kantone,completedBasicImmu,8977
2021-12-13,2021-12-19,50,NA,andere Kantone,booster,1903
2021-12-13,2021-12-19,50,NA,Nachbarkantone,atLeastOneDose,32984
2021-12-13,2021-12-19,50,NA,Nachbarkantone,completedBasicImmu,31966
2021-12-13,2021-12-19,50,NA,Nachbarkantone,booster,8545
2021-12-13,2021-12-19,50,NA,unbekannt,atLeastOneDose,6047
2021-12-13,2021-12-19,50,NA,unbekannt,completedBasicImmu,5872
2021-12-13,2021-12-19,50,NA,unbekannt,booster,1544
2021-12-13,2021-12-19,50,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,3860
2021-12-13,2021-12-19,50,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,25735
2021-12-13,2021-12-19,50,NA,ZH aber ausserkantonal geimpft,booster,7699
2021-12-20,2021-12-26,51,101,Bezirk Affoltern,atLeastOneDose,36233
2021-12-20,2021-12-26,51,101,Bezirk Affoltern,completedBasicImmu,35399
2021-12-20,2021-12-26,51,101,Bezirk Affoltern,booster,14231
2021-12-20,2021-12-26,51,102,Bezirk Andelfingen,atLeastOneDose,19367
2021-12-20,2021-12-26,51,102,Bezirk Andelfingen,completedBasicImmu,19042
2021-12-20,2021-12-26,51,102,Bezirk Andelfingen,booster,6995
2021-12-20,2021-12-26,51,103,Bezirk Bulach,atLeastOneDose,104468
2021-12-20,2021-12-26,51,103,Bezirk Bulach,completedBasicImmu,102480
2021-12-20,2021-12-26,51,103,Bezirk Bulach,booster,36285
2021-12-20,2021-12-26,51,104,Bezirk Dielsdorf,atLeastOneDose,59513
2021-12-20,2021-12-26,51,104,Bezirk Dielsdorf,completedBasicImmu,58261
2021-12-20,2021-12-26,51,104,Bezirk Dielsdorf,booster,19629
2021-12-20,2021-12-26,51,105,Bezirk Hinwil,atLeastOneDose,60730
2021-12-20,2021-12-26,51,105,Bezirk Hinwil,completedBasicImmu,59112
2021-12-20,2021-12-26,51,105,Bezirk Hinwil,booster,20914
2021-12-20,2021-12-26,51,106,Bezirk Horgen,atLeastOneDose,85168
2021-12-20,2021-12-26,51,106,Bezirk Horgen,completedBasicImmu,83784
2021-12-20,2021-12-26,51,106,Bezirk Horgen,booster,31766
2021-12-20,2021-12-26,51,107,Bezirk Meilen,atLeastOneDose,75805
2021-12-20,2021-12-26,51,107,Bezirk Meilen,completedBasicImmu,75010
2021-12-20,2021-12-26,51,107,Bezirk Meilen,booster,32930
2021-12-20,2021-12-26,51,108,Bezirk Pfaffikon,atLeastOneDose,39293
2021-12-20,2021-12-26,51,108,Bezirk Pfaffikon,completedBasicImmu,38444
2021-12-20,2021-12-26,51,108,Bezirk Pfaffikon,booster,14150
2021-12-20,2021-12-26,51,109,Bezirk Uster,atLeastOneDose,92000
2021-12-20,2021-12-26,51,109,Bezirk Uster,completedBasicImmu,89955
2021-12-20,2021-12-26,51,109,Bezirk Uster,booster,33726
2021-12-20,2021-12-26,51,110,Bezirk Winterthur,atLeastOneDose,117113
2021-12-20,2021-12-26,51,110,Bezirk Winterthur,completedBasicImmu,114634
2021-12-20,2021-12-26,51,110,Bezirk Winterthur,booster,39448
2021-12-20,2021-12-26,51,111,Bezirk Dietikon,atLeastOneDose,61239
2021-12-20,2021-12-26,51,111,Bezirk Dietikon,completedBasicImmu,60024
2021-12-20,2021-12-26,51,111,Bezirk Dietikon,booster,19415
2021-12-20,2021-12-26,51,112,Bezirk Zurich,atLeastOneDose,308716
2021-12-20,2021-12-26,51,112,Bezirk Zurich,completedBasicImmu,304508
2021-12-20,2021-12-26,51,112,Bezirk Zurich,booster,107265
2021-12-20,2021-12-26,51,NA,andere Kantone,atLeastOneDose,9274
2021-12-20,2021-12-26,51,NA,andere Kantone,completedBasicImmu,9038
2021-12-20,2021-12-26,51,NA,andere Kantone,booster,2317
2021-12-20,2021-12-26,51,NA,Nachbarkantone,atLeastOneDose,33108
2021-12-20,2021-12-26,51,NA,Nachbarkantone,completedBasicImmu,32184
2021-12-20,2021-12-26,51,NA,Nachbarkantone,booster,10368
2021-12-20,2021-12-26,51,NA,unbekannt,atLeastOneDose,6064
2021-12-20,2021-12-26,51,NA,unbekannt,completedBasicImmu,5909
2021-12-20,2021-12-26,51,NA,unbekannt,booster,1768
2021-12-20,2021-12-26,51,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,3928
2021-12-20,2021-12-26,51,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,25949
2021-12-20,2021-12-26,51,NA,ZH aber ausserkantonal geimpft,booster,9754
2021-12-27,2022-01-02,52,101,Bezirk Affoltern,atLeastOneDose,36298
2021-12-27,2022-01-02,52,101,Bezirk Affoltern,completedBasicImmu,35540
2021-12-27,2022-01-02,52,101,Bezirk Affoltern,booster,16185
2021-12-27,2022-01-02,52,102,Bezirk Andelfingen,atLeastOneDose,19395
2021-12-27,2022-01-02,52,102,Bezirk Andelfingen,completedBasicImmu,19082
2021-12-27,2022-01-02,52,102,Bezirk Andelfingen,booster,7737
2021-12-27,2022-01-02,52,103,Bezirk Bulach,atLeastOneDose,104744
2021-12-27,2022-01-02,52,103,Bezirk Bulach,completedBasicImmu,102800
2021-12-27,2022-01-02,52,103,Bezirk Bulach,booster,42047
2021-12-27,2022-01-02,52,104,Bezirk Dielsdorf,atLeastOneDose,59666
2021-12-27,2022-01-02,52,104,Bezirk Dielsdorf,completedBasicImmu,58414
2021-12-27,2022-01-02,52,104,Bezirk Dielsdorf,booster,22603
2021-12-27,2022-01-02,52,105,Bezirk Hinwil,atLeastOneDose,60910
2021-12-27,2022-01-02,52,105,Bezirk Hinwil,completedBasicImmu,59338
2021-12-27,2022-01-02,52,105,Bezirk Hinwil,booster,23889
2021-12-27,2022-01-02,52,106,Bezirk Horgen,atLeastOneDose,85317
2021-12-27,2022-01-02,52,106,Bezirk Horgen,completedBasicImmu,83960
2021-12-27,2022-01-02,52,106,Bezirk Horgen,booster,35853
2021-12-27,2022-01-02,52,107,Bezirk Meilen,atLeastOneDose,75927
2021-12-27,2022-01-02,52,107,Bezirk Meilen,completedBasicImmu,75142
2021-12-27,2022-01-02,52,107,Bezirk Meilen,booster,37446
2021-12-27,2022-01-02,52,108,Bezirk Pfaffikon,atLeastOneDose,39397
2021-12-27,2022-01-02,52,108,Bezirk Pfaffikon,completedBasicImmu,38599
2021-12-27,2022-01-02,52,108,Bezirk Pfaffikon,booster,16166
2021-12-27,2022-01-02,52,109,Bezirk Uster,atLeastOneDose,92176
2021-12-27,2022-01-02,52,109,Bezirk Uster,completedBasicImmu,90290
2021-12-27,2022-01-02,52,109,Bezirk Uster,booster,39936
2021-12-27,2022-01-02,52,110,Bezirk Winterthur,atLeastOneDose,117361
2021-12-27,2022-01-02,52,110,Bezirk Winterthur,completedBasicImmu,114910
2021-12-27,2022-01-02,52,110,Bezirk Winterthur,booster,43573
2021-12-27,2022-01-02,52,111,Bezirk Dietikon,atLeastOneDose,61389
2021-12-27,2022-01-02,52,111,Bezirk Dietikon,completedBasicImmu,60196
2021-12-27,2022-01-02,52,111,Bezirk Dietikon,booster,22413
2021-12-27,2022-01-02,52,112,Bezirk Zurich,atLeastOneDose,309264
2021-12-27,2022-01-02,52,112,Bezirk Zurich,completedBasicImmu,305170
2021-12-27,2022-01-02,52,112,Bezirk Zurich,booster,126471
2021-12-27,2022-01-02,52,NA,andere Kantone,atLeastOneDose,9291
2021-12-27,2022-01-02,52,NA,andere Kantone,completedBasicImmu,9062
