date,ageclass,gender,vacc_status,nCumul
2022-01-30,10-19,f,completedBasicImmu,33692
2022-01-30,10-19,f,booster,9722
2022-01-30,10-19,m,atLeastOneDose,37018
2022-01-30,10-19,m,completedBasicImmu,34440
2022-01-30,10-19,m,booster,9211
2022-01-30,10-19,NA,atLeastOneDose,0
2022-01-30,10-19,NA,completedBasicImmu,0
2022-01-30,10-19,NA,booster,0
2022-01-30,20-29,d,atLeastOneDose,243
2022-01-30,20-29,d,completedBasicImmu,239
2022-01-30,20-29,d,booster,123
2022-01-30,20-29,f,atLeastOneDose,72817
2022-01-30,20-29,f,completedBasicImmu,73380
2022-01-30,20-29,f,booster,35854
2022-01-30,20-29,m,atLeastOneDose,72956
2022-01-30,20-29,m,completedBasicImmu,73918
2022-01-30,20-29,m,booster,33221
2022-01-30,20-29,NA,atLeastOneDose,0
2022-01-30,20-29,NA,completedBasicImmu,0
2022-01-30,20-29,NA,booster,0
2022-01-30,30-39,d,atLeastOneDose,225
2022-01-30,30-39,d,completedBasicImmu,227
2022-01-30,30-39,d,booster,122
2022-01-30,30-39,f,atLeastOneDose,100678
2022-01-30,30-39,f,completedBasicImmu,101696
2022-01-30,30-39,f,booster,54591
2022-01-30,30-39,m,atLeastOneDose,103267
2022-01-30,30-39,m,completedBasicImmu,104575
2022-01-30,30-39,m,booster,57977
2022-01-30,30-39,NA,atLeastOneDose,0
2022-01-30,30-39,NA,completedBasicImmu,0
2022-01-30,30-39,NA,booster,0
2022-01-30,40-49,d,atLeastOneDose,181
2022-01-30,40-49,d,completedBasicImmu,180
2022-01-30,40-49,d,booster,98
2022-01-30,40-49,f,atLeastOneDose,93562
2022-01-30,40-49,f,completedBasicImmu,94801
2022-01-30,40-49,f,booster,57204
2022-01-30,40-49,m,atLeastOneDose,96718
2022-01-30,40-49,m,completedBasicImmu,98201
2022-01-30,40-49,m,booster,60289
2022-01-30,40-49,NA,atLeastOneDose,0
2022-01-30,40-49,NA,completedBasicImmu,0
2022-01-30,40-49,NA,booster,0
2022-01-30,50-59,d,atLeastOneDose,149
2022-01-30,50-59,d,completedBasicImmu,147
2022-01-30,50-59,d,booster,95
2022-01-30,50-59,f,atLeastOneDose,92140
2022-01-30,50-59,f,completedBasicImmu,93370
2022-01-30,50-59,f,booster,64437
2022-01-30,50-59,m,atLeastOneDose,98378
2022-01-30,50-59,m,completedBasicImmu,99821
2022-01-30,50-59,m,booster,69151
2022-01-30,50-59,NA,atLeastOneDose,0
2022-01-30,50-59,NA,completedBasicImmu,0
2022-01-30,50-59,NA,booster,0
2022-01-30,60-69,d,atLeastOneDose,66
2022-01-30,60-69,d,completedBasicImmu,63
2022-01-30,60-69,d,booster,46
2022-01-30,60-69,f,atLeastOneDose,69882
2022-01-30,60-69,f,completedBasicImmu,70717
2022-01-30,60-69,f,booster,55367
2022-01-30,60-69,m,atLeastOneDose,68425
2022-01-30,60-69,m,completedBasicImmu,69371
2022-01-30,60-69,m,booster,53818
2022-01-30,60-69,NA,atLeastOneDose,0
2022-01-30,60-69,NA,completedBasicImmu,0
2022-01-30,60-69,NA,booster,0
2022-01-30,70-79,d,atLeastOneDose,49
2022-01-30,70-79,d,completedBasicImmu,50
2022-01-30,70-79,d,booster,34
2022-01-30,70-79,f,atLeastOneDose,58210
2022-01-30,70-79,f,completedBasicImmu,58739
2022-01-30,70-79,f,booster,50753
2022-01-30,70-79,m,atLeastOneDose,51604
2022-01-30,70-79,m,completedBasicImmu,52285
2022-01-30,70-79,m,booster,45129
2022-01-30,70-79,NA,atLeastOneDose,11
2022-01-30,70-79,NA,completedBasicImmu,10
2022-01-30,70-79,NA,booster,0
2022-01-30,80+,d,atLeastOneDose,18
2022-01-30,80+,d,completedBasicImmu,16
2022-01-30,80+,d,booster,17
2022-01-30,80+,f,atLeastOneDose,44474
2022-01-30,80+,f,completedBasicImmu,44537
2022-01-30,80+,f,booster,37152
2022-01-30,80+,m,atLeastOneDose,30130
2022-01-30,80+,m,completedBasicImmu,30295
2022-01-30,80+,m,booster,25677
2022-01-30,80+,NA,atLeastOneDose,0
2022-01-30,80+,NA,completedBasicImmu,0
2022-01-30,80+,NA,booster,0
2022-01-31,0-9,d,atLeastOneDose,0
2022-01-31,0-9,d,completedBasicImmu,0
2022-01-31,0-9,d,booster,0
2022-01-31,0-9,f,atLeastOneDose,3694
2022-01-31,0-9,f,completedBasicImmu,290
2022-01-31,0-9,f,booster,0
2022-01-31,0-9,m,atLeastOneDose,3978
2022-01-31,0-9,m,completedBasicImmu,345
2022-01-31,0-9,m,booster,0
2022-01-31,0-9,NA,atLeastOneDose,0
2022-01-31,0-9,NA,completedBasicImmu,0
2022-01-31,0-9,NA,booster,0
2022-01-31,10-19,d,atLeastOneDose,122
2022-01-31,10-19,d,completedBasicImmu,109
2022-01-31,10-19,d,booster,38
2022-01-31,10-19,f,atLeastOneDose,36174
2022-01-31,10-19,f,completedBasicImmu,33755
2022-01-31,10-19,f,booster,9974
2022-01-31,10-19,m,atLeastOneDose,37094
2022-01-31,10-19,m,completedBasicImmu,34531
2022-01-31,10-19,m,booster,9457
2022-01-31,10-19,NA,atLeastOneDose,0
2022-01-31,10-19,NA,completedBasicImmu,0
2022-01-31,10-19,NA,booster,0
2022-01-31,20-29,d,atLeastOneDose,243
2022-01-31,20-29,d,completedBasicImmu,239
2022-01-31,20-29,d,booster,123
2022-01-31,20-29,f,atLeastOneDose,72837
2022-01-31,20-29,f,completedBasicImmu,73428
2022-01-31,20-29,f,booster,36178
2022-01-31,20-29,m,atLeastOneDose,72970
2022-01-31,20-29,m,completedBasicImmu,73967
2022-01-31,20-29,m,booster,33512
2022-01-31,20-29,NA,atLeastOneDose,0
2022-01-31,20-29,NA,completedBasicImmu,0
2022-01-31,20-29,NA,booster,0
2022-01-31,30-39,d,atLeastOneDose,225
2022-01-31,30-39,d,completedBasicImmu,227
2022-01-31,30-39,d,booster,123
2022-01-31,30-39,f,atLeastOneDose,100691
2022-01-31,30-39,f,completedBasicImmu,101753
2022-01-31,30-39,f,booster,54943
2022-01-31,30-39,m,atLeastOneDose,103280
2022-01-31,30-39,m,completedBasicImmu,104617
2022-01-31,30-39,m,booster,58320
2022-01-31,30-39,NA,atLeastOneDose,0
2022-01-31,30-39,NA,completedBasicImmu,0
2022-01-31,30-39,NA,booster,0
2022-01-31,40-49,d,atLeastOneDose,181
2022-01-31,40-49,d,completedBasicImmu,180
2022-01-31,40-49,d,booster,98
2022-01-31,40-49,f,atLeastOneDose,93570
2022-01-31,40-49,f,completedBasicImmu,94831
2022-01-31,40-49,f,booster,57458
2022-01-31,40-49,m,atLeastOneDose,96730
2022-01-31,40-49,m,completedBasicImmu,98226
2022-01-31,40-49,m,booster,60536
2022-01-31,40-49,NA,atLeastOneDose,0
2022-01-31,40-49,NA,completedBasicImmu,0
2022-01-31,40-49,NA,booster,0
2022-01-31,50-59,d,atLeastOneDose,149
2022-01-31,50-59,d,completedBasicImmu,147
2022-01-31,50-59,d,booster,96
2022-01-31,50-59,f,atLeastOneDose,92148
2022-01-31,50-59,f,completedBasicImmu,93389
2022-01-31,50-59,f,booster,64657
2022-01-31,50-59,m,atLeastOneDose,98384
2022-01-31,50-59,m,completedBasicImmu,99841
2022-01-31,50-59,m,booster,69409
2022-01-31,50-59,NA,atLeastOneDose,0
2022-01-31,50-59,NA,completedBasicImmu,0
2022-01-31,50-59,NA,booster,0
2022-01-31,60-69,d,atLeastOneDose,66
2022-01-31,60-69,d,completedBasicImmu,63
2022-01-31,60-69,d,booster,46
2022-01-31,60-69,f,atLeastOneDose,69884
2022-01-31,60-69,f,completedBasicImmu,70728
2022-01-31,60-69,f,booster,55519
2022-01-31,60-69,m,atLeastOneDose,68430
2022-01-31,60-69,m,completedBasicImmu,69379
2022-01-31,60-69,m,booster,53939
2022-01-31,60-69,NA,atLeastOneDose,0
2022-01-31,60-69,NA,completedBasicImmu,0
2022-01-31,60-69,NA,booster,0
2022-01-31,70-79,d,atLeastOneDose,49
2022-01-31,70-79,d,completedBasicImmu,50
2022-01-31,70-79,d,booster,36
2022-01-31,70-79,f,atLeastOneDose,58212
2022-01-31,70-79,f,completedBasicImmu,58745
2022-01-31,70-79,f,booster,50816
2022-01-31,70-79,m,atLeastOneDose,51606
2022-01-31,70-79,m,completedBasicImmu,52287
2022-01-31,70-79,m,booster,45204
2022-01-31,70-79,NA,atLeastOneDose,11
2022-01-31,70-79,NA,completedBasicImmu,10
2022-01-31,70-79,NA,booster,0
2022-01-31,80+,d,atLeastOneDose,18
2022-01-31,80+,d,completedBasicImmu,16
2022-01-31,80+,d,booster,17
2022-01-31,80+,f,atLeastOneDose,44477
2022-01-31,80+,f,completedBasicImmu,44544
2022-01-31,80+,f,booster,37187
2022-01-31,80+,m,atLeastOneDose,30131
2022-01-31,80+,m,completedBasicImmu,30296
2022-01-31,80+,m,booster,25704
2022-01-31,80+,NA,atLeastOneDose,0
2022-01-31,80+,NA,completedBasicImmu,0
2022-01-31,80+,NA,booster,0
2022-02-01,0-9,d,atLeastOneDose,0
2022-02-01,0-9,d,completedBasicImmu,0
2022-02-01,0-9,d,booster,0
2022-02-01,0-9,f,atLeastOneDose,3729
2022-02-01,0-9,f,completedBasicImmu,349
2022-02-01,0-9,f,booster,0
2022-02-01,0-9,m,atLeastOneDose,4034
2022-02-01,0-9,m,completedBasicImmu,424
2022-02-01,0-9,m,booster,0
2022-02-01,0-9,NA,atLeastOneDose,0
2022-02-01,0-9,NA,completedBasicImmu,0
2022-02-01,0-9,NA,booster,0
2022-02-01,10-19,d,atLeastOneDose,123
2022-02-01,10-19,d,completedBasicImmu,109
2022-02-01,10-19,d,booster,38
2022-02-01,10-19,f,atLeastOneDose,36219
2022-02-01,10-19,f,completedBasicImmu,33826
2022-02-01,10-19,f,booster,10185
2022-02-01,10-19,m,atLeastOneDose,37126
2022-02-01,10-19,m,completedBasicImmu,34605
2022-02-01,10-19,m,booster,9656
2022-02-01,10-19,NA,atLeastOneDose,0
2022-02-01,10-19,NA,completedBasicImmu,0
2022-02-01,10-19,NA,booster,0
2022-02-01,20-29,d,atLeastOneDose,243
2022-02-01,20-29,d,completedBasicImmu,239
2022-02-01,20-29,d,booster,123
2022-02-01,20-29,f,atLeastOneDose,72856
2022-02-01,20-29,f,completedBasicImmu,73474
2022-02-01,20-29,f,booster,36414
2022-02-01,20-29,m,atLeastOneDose,72986
2022-02-01,20-29,m,completedBasicImmu,74000
2022-02-01,20-29,m,booster,33752
2022-02-01,20-29,NA,atLeastOneDose,0
2022-02-01,20-29,NA,completedBasicImmu,0
2022-02-01,20-29,NA,booster,0
2022-02-01,30-39,d,atLeastOneDose,225
2022-02-01,30-39,d,completedBasicImmu,227
2022-02-01,30-39,d,booster,124
2022-02-01,30-39,f,atLeastOneDose,100708
2022-02-01,30-39,f,completedBasicImmu,101798
2022-02-01,30-39,f,booster,55199
2022-02-01,30-39,m,atLeastOneDose,103296
2022-02-01,30-39,m,completedBasicImmu,104652
2022-02-01,30-39,m,booster,58627
2022-02-01,30-39,NA,atLeastOneDose,0
2022-02-01,30-39,NA,completedBasicImmu,0
2022-02-01,30-39,NA,booster,0
2022-02-01,40-49,d,atLeastOneDose,181
2022-02-01,40-49,d,completedBasicImmu,180
2022-02-01,40-49,d,booster,99
2022-02-01,40-49,f,atLeastOneDose,93582
2022-02-01,40-49,f,completedBasicImmu,94859
2022-02-01,40-49,f,booster,57659
2022-02-01,40-49,m,atLeastOneDose,96741
2022-02-01,40-49,m,completedBasicImmu,98250
2022-02-01,40-49,m,booster,60750
2022-02-01,40-49,NA,atLeastOneDose,0
2022-02-01,40-49,NA,completedBasicImmu,0
2022-02-01,40-49,NA,booster,0
2022-02-01,50-59,d,atLeastOneDose,149
2022-02-01,50-59,d,completedBasicImmu,147
2022-02-01,50-59,d,booster,96
2022-02-01,50-59,f,atLeastOneDose,92154
2022-02-01,50-59,f,completedBasicImmu,93407
2022-02-01,50-59,f,booster,64864
2022-02-01,50-59,m,atLeastOneDose,98393
2022-02-01,50-59,m,completedBasicImmu,99857
2022-02-01,50-59,m,booster,69618
2022-02-01,50-59,NA,atLeastOneDose,0
2022-02-01,50-59,NA,completedBasicImmu,0
2022-02-01,50-59,NA,booster,0
2022-02-01,60-69,d,atLeastOneDose,66
2022-02-01,60-69,d,completedBasicImmu,63
2022-02-01,60-69,d,booster,47
2022-02-01,60-69,f,atLeastOneDose,69889
2022-02-01,60-69,f,completedBasicImmu,70738
2022-02-01,60-69,f,booster,55673
2022-02-01,60-69,m,atLeastOneDose,68430
2022-02-01,60-69,m,completedBasicImmu,69386
2022-02-01,60-69,m,booster,54065
2022-02-01,60-69,NA,atLeastOneDose,0
2022-02-01,60-69,NA,completedBasicImmu,0
2022-02-01,60-69,NA,booster,0
2022-02-01,70-79,d,atLeastOneDose,49
2022-02-01,70-79,d,completedBasicImmu,50
2022-02-01,70-79,d,booster,36
2022-02-01,70-79,f,atLeastOneDose,58214
2022-02-01,70-79,f,completedBasicImmu,58754
2022-02-01,70-79,f,booster,50896
2022-02-01,70-79,m,atLeastOneDose,51606
2022-02-01,70-79,m,completedBasicImmu,52291
2022-02-01,70-79,m,booster,45275
2022-02-01,70-79,NA,atLeastOneDose,11
2022-02-01,70-79,NA,completedBasicImmu,10
2022-02-01,70-79,NA,booster,0
2022-02-01,80+,d,atLeastOneDose,18
2022-02-01,80+,d,completedBasicImmu,16
2022-02-01,80+,d,booster,17
2022-02-01,80+,f,atLeastOneDose,44480
2022-02-01,80+,f,completedBasicImmu,44555
2022-02-01,80+,f,booster,37228
2022-02-01,80+,m,atLeastOneDose,30134
2022-02-01,80+,m,completedBasicImmu,30298
2022-02-01,80+,m,booster,25738
2022-02-01,80+,NA,atLeastOneDose,0
2022-02-01,80+,NA,completedBasicImmu,0
2022-02-01,80+,NA,booster,0
2022-02-02,0-9,d,atLeastOneDose,0
2022-02-02,0-9,d,completedBasicImmu,0
2022-02-02,0-9,d,booster,0
2022-02-02,0-9,f,atLeastOneDose,3817
2022-02-02,0-9,f,completedBasicImmu,464
2022-02-02,0-9,f,booster,0
2022-02-02,0-9,m,atLeastOneDose,4114
2022-02-02,0-9,m,completedBasicImmu,563
2022-02-02,0-9,m,booster,0
2022-02-02,0-9,NA,atLeastOneDose,0
2022-02-02,0-9,NA,completedBasicImmu,0
2022-02-02,0-9,NA,booster,0
2022-02-02,10-19,d,atLeastOneDose,123
2022-02-02,10-19,d,completedBasicImmu,109
2022-02-02,10-19,d,booster,38
2022-02-02,10-19,f,atLeastOneDose,36280
2022-02-02,10-19,f,completedBasicImmu,33969
2022-02-02,10-19,f,booster,10511
2022-02-02,10-19,m,atLeastOneDose,37209
2022-02-02,10-19,m,completedBasicImmu,34730
2022-02-02,10-19,m,booster,9955
2022-02-02,10-19,NA,atLeastOneDose,0
2022-02-02,10-19,NA,completedBasicImmu,0
2022-02-02,10-19,NA,booster,0
2022-02-02,20-29,d,atLeastOneDose,243
2022-02-02,20-29,d,completedBasicImmu,239
2022-02-02,20-29,d,booster,127
2022-02-02,20-29,f,atLeastOneDose,72864
2022-02-02,20-29,f,completedBasicImmu,73525
2022-02-02,20-29,f,booster,36625
2022-02-02,20-29,m,atLeastOneDose,72997
2022-02-02,20-29,m,completedBasicImmu,74050
2022-02-02,20-29,m,booster,33974
2022-02-02,20-29,NA,atLeastOneDose,0
2022-02-02,20-29,NA,completedBasicImmu,0
2022-02-02,20-29,NA,booster,0
2022-02-02,30-39,d,atLeastOneDose,225
2022-02-02,30-39,d,completedBasicImmu,227
2022-02-02,30-39,d,booster,124
2022-02-02,30-39,f,atLeastOneDose,100722
2022-02-02,30-39,f,completedBasicImmu,101834
2022-02-02,30-39,f,booster,55439
2022-02-02,30-39,m,atLeastOneDose,103309
2022-02-02,30-39,m,completedBasicImmu,104689
2022-02-02,30-39,m,booster,58856
2022-02-02,30-39,NA,atLeastOneDose,0
2022-02-02,30-39,NA,completedBasicImmu,0
2022-02-02,30-39,NA,booster,0
2022-02-02,40-49,d,atLeastOneDose,182
2022-02-02,40-49,d,completedBasicImmu,180
2022-02-02,40-49,d,booster,99
2022-02-02,40-49,f,atLeastOneDose,93586
2022-02-02,40-49,f,completedBasicImmu,94880
2022-02-02,40-49,f,booster,57831
2022-02-02,40-49,m,atLeastOneDose,96750
2022-02-02,40-49,m,completedBasicImmu,98274
2022-02-02,40-49,m,booster,60933
2022-02-02,40-49,NA,atLeastOneDose,0
2022-02-02,40-49,NA,completedBasicImmu,0
2022-02-02,40-49,NA,booster,0
2022-02-02,50-59,d,atLeastOneDose,149
2022-02-02,50-59,d,completedBasicImmu,147
2022-02-02,50-59,d,booster,96
2022-02-02,50-59,f,atLeastOneDose,92160
2022-02-02,50-59,f,completedBasicImmu,93426
2022-02-02,50-59,f,booster,65017
2022-02-02,50-59,m,atLeastOneDose,98398
2022-02-02,50-59,m,completedBasicImmu,99877
2022-02-02,50-59,m,booster,69802
2022-02-02,50-59,NA,atLeastOneDose,0
2022-02-02,50-59,NA,completedBasicImmu,0
2022-02-02,50-59,NA,booster,0
2022-02-02,60-69,d,atLeastOneDose,66
2022-02-02,60-69,d,completedBasicImmu,63
2022-02-02,60-69,d,booster,47
2022-02-02,60-69,f,atLeastOneDose,69890
2022-02-02,60-69,f,completedBasicImmu,70752
2022-02-02,60-69,f,booster,55783
2022-02-02,60-69,m,atLeastOneDose,68434
2022-02-02,60-69,m,completedBasicImmu,69403
2022-02-02,60-69,m,booster,54161
2022-02-02,60-69,NA,atLeastOneDose,0
2022-02-02,60-69,NA,completedBasicImmu,0
2022-02-02,60-69,NA,booster,0
2022-02-02,70-79,d,atLeastOneDose,49
2022-02-02,70-79,d,completedBasicImmu,50
2022-02-02,70-79,d,booster,36
2022-02-02,70-79,f,atLeastOneDose,58216
2022-02-02,70-79,f,completedBasicImmu,58763
2022-02-02,70-79,f,booster,50945
2022-02-02,70-79,m,atLeastOneDose,51607
2022-02-02,70-79,m,completedBasicImmu,52299
2022-02-02,70-79,m,booster,45333
2022-02-02,70-79,NA,atLeastOneDose,11
2022-02-02,70-79,NA,completedBasicImmu,10
2022-02-02,70-79,NA,booster,0
2022-02-02,80+,d,atLeastOneDose,18
2022-02-02,80+,d,completedBasicImmu,16
2022-02-02,80+,d,booster,17
2022-02-02,80+,f,atLeastOneDose,44484
2022-02-02,80+,f,completedBasicImmu,44560
2022-02-02,80+,f,booster,37268
2022-02-02,80+,m,atLeastOneDose,30135
2022-02-02,80+,m,completedBasicImmu,30300
2022-02-02,80+,m,booster,25762
2022-02-02,80+,NA,atLeastOneDose,0
2022-02-02,80+,NA,completedBasicImmu,0
2022-02-02,80+,NA,booster,0
2022-02-03,0-9,d,atLeastOneDose,0
2022-02-03,0-9,d,completedBasicImmu,0
2022-02-03,0-9,d,booster,0
2022-02-03,0-9,f,atLeastOneDose,3856
2022-02-03,0-9,f,completedBasicImmu,554
2022-02-03,0-9,f,booster,0
2022-02-03,0-9,m,atLeastOneDose,4163
2022-02-03,0-9,m,completedBasicImmu,655
2022-02-03,0-9,m,booster,0
2022-02-03,0-9,NA,atLeastOneDose,0
2022-02-03,0-9,NA,completedBasicImmu,0
2022-02-03,0-9,NA,booster,0
2022-02-03,10-19,d,atLeastOneDose,123
2022-02-03,10-19,d,completedBasicImmu,109
2022-02-03,10-19,d,booster,38
2022-02-03,10-19,f,atLeastOneDose,36310
2022-02-03,10-19,f,completedBasicImmu,34072
2022-02-03,10-19,f,booster,10718
2022-02-03,10-19,m,atLeastOneDose,37244
2022-02-03,10-19,m,completedBasicImmu,34825
2022-02-03,10-19,m,booster,10132
2022-02-03,10-19,NA,atLeastOneDose,0
2022-02-03,10-19,NA,completedBasicImmu,0
2022-02-03,10-19,NA,booster,0
2022-02-03,20-29,d,atLeastOneDose,243
2022-02-03,20-29,d,completedBasicImmu,239
2022-02-03,20-29,d,booster,129
2022-02-03,20-29,f,atLeastOneDose,72871
2022-02-03,20-29,f,completedBasicImmu,73553
2022-02-03,20-29,f,booster,36831
2022-02-03,20-29,m,atLeastOneDose,73011
2022-02-03,20-29,m,completedBasicImmu,74091
2022-02-03,20-29,m,booster,34179
2022-02-03,20-29,NA,atLeastOneDose,0
2022-02-03,20-29,NA,completedBasicImmu,0
2022-02-03,20-29,NA,booster,0
2022-02-03,30-39,d,atLeastOneDose,225
2022-02-03,30-39,d,completedBasicImmu,227
2022-02-03,30-39,d,booster,124
2022-02-03,30-39,f,atLeastOneDose,100733
2022-02-03,30-39,f,completedBasicImmu,101878
2022-02-03,30-39,f,booster,55677
2022-02-03,30-39,m,atLeastOneDose,103317
2022-02-03,30-39,m,completedBasicImmu,104720
2022-02-03,30-39,m,booster,59104
2022-02-03,30-39,NA,atLeastOneDose,0
2022-02-03,30-39,NA,completedBasicImmu,0
2022-02-03,30-39,NA,booster,0
2022-02-03,40-49,d,atLeastOneDose,182
2022-02-03,40-49,d,completedBasicImmu,180
2022-02-03,40-49,d,booster,100
2022-02-03,40-49,f,atLeastOneDose,93590
2022-02-03,40-49,f,completedBasicImmu,94898
2022-02-03,40-49,f,booster,58014
2022-02-03,40-49,m,atLeastOneDose,96754
2022-02-03,40-49,m,completedBasicImmu,98294
2022-02-03,40-49,m,booster,61122
2022-02-03,40-49,NA,atLeastOneDose,0
2022-02-03,40-49,NA,completedBasicImmu,0
2022-02-03,40-49,NA,booster,0
2022-02-03,50-59,d,atLeastOneDose,149
2022-02-03,50-59,d,completedBasicImmu,147
2022-02-03,50-59,d,booster,97
2022-02-03,50-59,f,atLeastOneDose,92168
2022-02-03,50-59,f,completedBasicImmu,93444
2022-02-03,50-59,f,booster,65173
2022-02-03,50-59,m,atLeastOneDose,98401
2022-02-03,50-59,m,completedBasicImmu,99887
2022-02-03,50-59,m,booster,69969
2022-02-03,50-59,NA,atLeastOneDose,0
2022-02-03,50-59,NA,completedBasicImmu,0
2022-02-03,50-59,NA,booster,0
2022-02-03,60-69,d,atLeastOneDose,66
2022-02-03,60-69,d,completedBasicImmu,63
2022-02-03,60-69,d,booster,47
2022-02-03,60-69,f,atLeastOneDose,69893
2022-02-03,60-69,f,completedBasicImmu,70761
2022-02-03,60-69,f,booster,55901
2022-02-03,60-69,m,atLeastOneDose,68438
2022-02-03,60-69,m,completedBasicImmu,69406
2022-02-03,60-69,m,booster,54282
2022-02-03,60-69,NA,atLeastOneDose,0
2022-02-03,60-69,NA,completedBasicImmu,0
2022-02-03,60-69,NA,booster,0
2022-02-03,70-79,d,atLeastOneDose,49
2022-02-03,70-79,d,completedBasicImmu,50
2022-02-03,70-79,d,booster,36
2022-02-03,70-79,f,atLeastOneDose,58218
2022-02-03,70-79,f,completedBasicImmu,58767
2022-02-03,70-79,f,booster,51021
2022-02-03,70-79,m,atLeastOneDose,51607
2022-02-03,70-79,m,completedBasicImmu,52302
2022-02-03,70-79,m,booster,45383
2022-02-03,70-79,NA,atLeastOneDose,11
2022-02-03,70-79,NA,completedBasicImmu,10
2022-02-03,70-79,NA,booster,0
2022-02-03,80+,d,atLeastOneDose,18
2022-02-03,80+,d,completedBasicImmu,16
2022-02-03,80+,d,booster,18
2022-02-03,80+,f,atLeastOneDose,44487
2022-02-03,80+,f,completedBasicImmu,44568
2022-02-03,80+,f,booster,37312
2022-02-03,80+,m,atLeastOneDose,30135
2022-02-03,80+,m,completedBasicImmu,30302
2022-02-03,80+,m,booster,25790
2022-02-03,80+,NA,atLeastOneDose,0
2022-02-03,80+,NA,completedBasicImmu,0
2022-02-03,80+,NA,booster,0
2022-02-04,0-9,d,atLeastOneDose,0
2022-02-04,0-9,d,completedBasicImmu,0
2022-02-04,0-9,d,booster,0
2022-02-04,0-9,f,atLeastOneDose,3894
2022-02-04,0-9,f,completedBasicImmu,650
2022-02-04,0-9,f,booster,0
2022-02-04,0-9,m,atLeastOneDose,4195
2022-02-04,0-9,m,completedBasicImmu,763
2022-02-04,0-9,m,booster,0
2022-02-04,0-9,NA,atLeastOneDose,0
2022-02-04,0-9,NA,completedBasicImmu,0
2022-02-04,0-9,NA,booster,0
2022-02-04,10-19,d,atLeastOneDose,123
2022-02-04,10-19,d,completedBasicImmu,109
2022-02-04,10-19,d,booster,41
2022-02-04,10-19,f,atLeastOneDose,36344
2022-02-04,10-19,f,completedBasicImmu,34184
2022-02-04,10-19,f,booster,10944
2022-02-04,10-19,m,atLeastOneDose,37275
2022-02-04,10-19,m,completedBasicImmu,34953
2022-02-04,10-19,m,booster,10329
2022-02-04,10-19,NA,atLeastOneDose,0
2022-02-04,10-19,NA,completedBasicImmu,0
2022-02-04,10-19,NA,booster,0
2022-02-04,20-29,d,atLeastOneDose,243
2022-02-04,20-29,d,completedBasicImmu,239
2022-02-04,20-29,d,booster,130
2022-02-04,20-29,f,atLeastOneDose,72879
2022-02-04,20-29,f,completedBasicImmu,73602
2022-02-04,20-29,f,booster,37054
2022-02-04,20-29,m,atLeastOneDose,73016
2022-02-04,20-29,m,completedBasicImmu,74145
2022-02-04,20-29,m,booster,34396
2022-02-04,20-29,NA,atLeastOneDose,0
2022-02-04,20-29,NA,completedBasicImmu,0
2022-02-04,20-29,NA,booster,0
2022-02-04,30-39,d,atLeastOneDose,225
2022-02-04,30-39,d,completedBasicImmu,228
2022-02-04,30-39,d,booster,124
2022-02-04,30-39,f,atLeastOneDose,100743
2022-02-04,30-39,f,completedBasicImmu,101940
2022-02-04,30-39,f,booster,55987
2022-02-04,30-39,m,atLeastOneDose,103325
2022-02-04,30-39,m,completedBasicImmu,104769
2022-02-04,30-39,m,booster,59370
2022-02-04,30-39,NA,atLeastOneDose,0
2022-02-04,30-39,NA,completedBasicImmu,0
2022-02-04,30-39,NA,booster,0
2022-02-04,40-49,d,atLeastOneDose,182
2022-02-04,40-49,d,completedBasicImmu,180
2022-02-04,40-49,d,booster,101
2022-02-04,40-49,f,atLeastOneDose,93601
2022-02-04,40-49,f,completedBasicImmu,94930
2022-02-04,40-49,f,booster,58273
2022-02-04,40-49,m,atLeastOneDose,96762
2022-02-04,40-49,m,completedBasicImmu,98326
2022-02-04,40-49,m,booster,61348
2022-02-04,40-49,NA,atLeastOneDose,0
2022-02-04,40-49,NA,completedBasicImmu,0
2022-02-04,40-49,NA,booster,0
2022-02-04,50-59,d,atLeastOneDose,149
2022-02-04,50-59,d,completedBasicImmu,147
2022-02-04,50-59,d,booster,97
2022-02-04,50-59,f,atLeastOneDose,92174
2022-02-04,50-59,f,completedBasicImmu,93470
2022-02-04,50-59,f,booster,65406
2022-02-04,50-59,m,atLeastOneDose,98409
2022-02-04,50-59,m,completedBasicImmu,99907
2022-02-04,50-59,m,booster,70196
2022-02-04,50-59,NA,atLeastOneDose,0
2022-02-04,50-59,NA,completedBasicImmu,0
2022-02-04,50-59,NA,booster,0
2022-02-04,60-69,d,atLeastOneDose,66
